date,department_name,department_ID,department_hierarchy_id,department_type,department_url,category_name,category_ID,category_hierarchy_ID,category_type,category_url,category_legislative_ID,category_legislative_name,aisle_name,aisle_ID,aisle_hierarchy_ID,aisle_type,aisle_url,aisle_child,shelve_name,shelve_ID,shelve_hierarchy_ID,shelve_type,shelve_url
2024-06-20,Bakery,14,1215686354843,,,Desserts & Cream Cakes,1420,1215686354843-1215686354853,dept,,,,Family & Sharing Desserts,142010.0,1215686354843-1215686354853-1215686354912,aisle,,[],,14201099,,,
2024-06-20,Bakery,14,1215686354843,,,Desserts & Cream Cakes,1420,1215686354843-1215686354853,dept,,,,Desserts for Two,142011.0,1215686354843-1215686354853-1215686354913,aisle,,[],,14201199,,,
2024-06-20,Bakery,14,1215686354843,,,Desserts & Cream Cakes,1420,1215686354843-1215686354853,dept,,,,Custard Tarts & Cream Cakes,142012.0,1215686354843-1215686354853-1215686354914,aisle,,[],,14201299,,,
2024-06-20,Bakery,14,1215686354843,,,Desserts & Cream Cakes,1420,1215686354843-1215686354853,dept,,,,Cheesecakes & Trifles,142013.0,1215686354843-1215686354853-1215686354915,aisle,,[],,14201399,,,
2024-06-20,Bakery,14,1215686354843,,,Desserts & Cream Cakes,1420,1215686354843-1215686354853,dept,,,,Hot Desserts,142014.0,1215686354843-1215686354853-1215686354916,aisle,,[],,14201499,,,
2024-06-20,Bakery,14,1215686354843,,,Desserts & Cream Cakes,1420,1215686354843-1215686354853,dept,,,,View All Desserts & Cream Cakes,142015.0,1215686354843-1215686354853-1215686354917,aisle,,[],,14201599,,,
2024-06-20,Chilled Food,15,1215660378320,,,"Milk, Butter, Cream & Eggs",1510,1215660378320-1215339432024,dept,,,,Fresh Milk,,1215660378320-1215339432024-1215339434886,aisle,,,Whole Milk,15101010,1215660378320-1215339432024-1215339434886-1215339437949,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,"Milk, Butter, Cream & Eggs",1510,1215660378320-1215339432024,dept,,,,Fresh Milk,,1215660378320-1215339432024-1215339434886,aisle,,,Semi Skimmed Milk,15101011,1215660378320-1215339432024-1215339434886-1215339438036,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,"Milk, Butter, Cream & Eggs",1510,1215660378320-1215339432024,dept,,,,Fresh Milk,,1215660378320-1215339432024-1215339434886,aisle,,,Skimmed & 1% Fat Milk,15101012,1215660378320-1215339432024-1215339434886-1215339442122,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,"Milk, Butter, Cream & Eggs",1510,1215660378320-1215339432024,dept,,,,Fresh Milk,,1215660378320-1215339432024-1215339434886,aisle,,,Filtered Milk,15101013,1215660378320-1215339432024-1215339434886-1215661164338,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,"Milk, Butter, Cream & Eggs",1510,1215660378320-1215339432024,dept,,,,Long Life Milk,151011.0,1215660378320-1215339432024-1215339434934,aisle,,[],,15101199,,,
2024-06-20,Chilled Food,15,1215660378320,,,"Milk, Butter, Cream & Eggs",1510,1215660378320-1215339432024,dept,,,,Dairy Free or Lactose Free Drinks,,1215660378320-1215339432024-1215339434995,aisle,,,Soya Drinks,15101210,1215660378320-1215339432024-1215339434995-1215339443304,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,"Milk, Butter, Cream & Eggs",1510,1215660378320-1215339432024,dept,,,,Dairy Free or Lactose Free Drinks,,1215660378320-1215339432024-1215339434995,aisle,,,Lactose Free Milk,15101211,1215660378320-1215339432024-1215339434995-1215339443397,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,"Milk, Butter, Cream & Eggs",1510,1215660378320-1215339432024,dept,,,,Dairy Free or Lactose Free Drinks,,1215660378320-1215339432024-1215339434995,aisle,,,Oat & Nut Drinks,15101212,1215660378320-1215339432024-1215339434995-1215339443483,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,"Milk, Butter, Cream & Eggs",1510,1215660378320-1215339432024,dept,,,,Flavoured Milk Drinks,,1215660378320-1215339432024-1215339435046,aisle,,,Milk Drinks,15101310,1215660378320-1215339432024-1215339435046-1215339446241,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,"Milk, Butter, Cream & Eggs",1510,1215660378320-1215339432024,dept,,,,Flavoured Milk Drinks,,1215660378320-1215339432024-1215339435046,aisle,,,Coffee Drinks,15101311,1215660378320-1215339432024-1215339435046-1215339446333,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,"Milk, Butter, Cream & Eggs",1510,1215660378320-1215339432024,dept,,,,Flavoured Milk Drinks,,1215660378320-1215339432024-1215339435046,aisle,,,Protein Drinks,15101312,1215660378320-1215339432024-1215339435046-1215639170151,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,"Milk, Butter, Cream & Eggs",1510,1215660378320-1215339432024,dept,,,,Fresh Cream & Custard,,1215660378320-1215339432024-1215339437596,aisle,,,"Single, Double & Whipping",15101410,1215660378320-1215339432024-1215339437596-1215339446505,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,"Milk, Butter, Cream & Eggs",1510,1215660378320-1215339432024,dept,,,,Fresh Cream & Custard,,1215660378320-1215339432024-1215339437596,aisle,,,Squirty Cream,15101411,1215660378320-1215339432024-1215339437596-1215661179900,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,"Milk, Butter, Cream & Eggs",1510,1215660378320-1215339432024,dept,,,,Fresh Cream & Custard,,1215660378320-1215339432024-1215339437596,aisle,,,Cream & Custard Alternatives,15101412,1215660378320-1215339432024-1215339437596-1215339449442,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,"Milk, Butter, Cream & Eggs",1510,1215660378320-1215339432024,dept,,,,Butter & Spreads,,1215660378320-1215339432024-1215339437646,aisle,,,Block Butter,15101510,1215660378320-1215339432024-1215339437646-1215339451615,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,"Milk, Butter, Cream & Eggs",1510,1215660378320-1215339432024,dept,,,,Butter & Spreads,,1215660378320-1215339432024-1215339437646,aisle,,,Spreadable Butter,15101511,1215660378320-1215339432024-1215339437646-1215685231705,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,"Milk, Butter, Cream & Eggs",1510,1215660378320-1215339432024,dept,,,,Butter & Spreads,,1215660378320-1215339432024-1215339437646,aisle,,,Spreads,15101512,1215660378320-1215339432024-1215339437646-1215685231730,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,"Milk, Butter, Cream & Eggs",1510,1215660378320-1215339432024,dept,,,,Butter & Spreads,,1215660378320-1215339432024-1215339437646,aisle,,,Sunflower & Lighter Spreads,15101513,1215660378320-1215339432024-1215339437646-1215339456735,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,"Milk, Butter, Cream & Eggs",1510,1215660378320-1215339432024,dept,,,,Butter & Spreads,,1215660378320-1215339432024-1215339437646,aisle,,,Olive Spreads,15101514,1215660378320-1215339432024-1215339437646-1215339456821,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,"Milk, Butter, Cream & Eggs",1510,1215660378320-1215339432024,dept,,,,Butter & Spreads,,1215660378320-1215339432024-1215339437646,aisle,,,Dairy Free Spreads & Pastry,15101515,1215660378320-1215339432024-1215339437646-1215339457079,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,"Milk, Butter, Cream & Eggs",1510,1215660378320-1215339432024,dept,,,,Butter & Spreads,,1215660378320-1215339432024-1215339437646,aisle,,,Cooking & Baking,15101516,1215660378320-1215339432024-1215339437646-1215339457257,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,"Milk, Butter, Cream & Eggs",1510,1215660378320-1215339432024,dept,,,,"Baking, Cooking & Pastry",,1215660378320-1215339432024-1215339437793,aisle,,,Pastry & Dough,15101610,1215660378320-1215339432024-1215339437793-1215339457165,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,"Milk, Butter, Cream & Eggs",1510,1215660378320-1215339432024,dept,,,,"Baking, Cooking & Pastry",,1215660378320-1215339432024-1215339437793,aisle,,,Cooking & Baking,15101611,1215660378320-1215339432024-1215339437793-1215339457257,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,"Milk, Butter, Cream & Eggs",1510,1215660378320-1215339432024,dept,,,,Eggs,,1215660378320-1215339432024-910000975407,aisle,,,Caged Eggs,15101710,1215660378320-1215339432024-910000975407-910000976026,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,"Milk, Butter, Cream & Eggs",1510,1215660378320-1215339432024,dept,,,,Eggs,,1215660378320-1215339432024-910000975407,aisle,,,Free Range Eggs,15101711,1215660378320-1215339432024-910000975407-910000976141,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,"Milk, Butter, Cream & Eggs",1510,1215660378320-1215339432024,dept,,,,Eggs,,1215660378320-1215339432024-910000975407,aisle,,,Organic Eggs,15101712,1215660378320-1215339432024-910000975407-910000976761,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,"Milk, Butter, Cream & Eggs",1510,1215660378320-1215339432024,dept,,,,Eggs,,1215660378320-1215339432024-910000975407,aisle,,,Frying Pans & Woks,15101713,1215660378320-1215339432024-910000975407-1215187032946,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,"Milk, Butter, Cream & Eggs",1510,1215660378320-1215339432024,dept,,,,"Organic Milk, Butter & Eggs",151018.0,1215660378320-1215339432024-1215686351332,aisle,,[],,15101899,,,
2024-06-20,Chilled Food,15,1215660378320,,,Cheese,1511,1215660378320-1215341805721,dept,,,,Cheddar & Regional Cheese,,1215660378320-1215341805721-1215341805765,aisle,,,Mature Cheese,15111010,1215660378320-1215341805721-1215341805765-1215341808760,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Cheese,1511,1215660378320-1215341805721,dept,,,,Cheddar & Regional Cheese,,1215660378320-1215341805721-1215341805765,aisle,,,Mild & Medium Cheese,15111011,1215660378320-1215341805721-1215341805765-1215341808640,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Cheese,1511,1215660378320-1215341805721,dept,,,,Cheddar & Regional Cheese,,1215660378320-1215341805721-1215341805765,aisle,,,Extra Mature & Vintage Cheese,15111012,1215660378320-1215341805721-1215341805765-1215341808819,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Cheese,1511,1215660378320-1215341805721,dept,,,,Cheddar & Regional Cheese,,1215660378320-1215341805721-1215341805765,aisle,,,Red Leicester & Gloucester,15111013,1215660378320-1215341805721-1215341805765-1215341808998,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Cheese,1511,1215660378320-1215341805721,dept,,,,Cheddar & Regional Cheese,,1215660378320-1215341805721-1215341805765,aisle,,,White Regional Cheese,15111014,1215660378320-1215341805721-1215341805765-1215341809057,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Cheese,1511,1215660378320-1215341805721,dept,,,,Cheddar & Regional Cheese,,1215660378320-1215341805721-1215341805765,aisle,,,Grated & Sliced Cheese,15111015,1215660378320-1215341805721-1215341805765-1215626750653,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Cheese,1511,1215660378320-1215341805721,dept,,,,Cheeseboard & Speciality Cheese,,1215660378320-1215341805721-1215686355503,aisle,,,Brie & Camembert,15111110,1215660378320-1215341805721-1215686355503-1215341830339,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Cheese,1511,1215660378320-1215341805721,dept,,,,Cheeseboard & Speciality Cheese,,1215660378320-1215341805721-1215686355503,aisle,,,Parmesan & Hard Cheese,15111111,1215660378320-1215341805721-1215686355503-1215627294585,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Cheese,1511,1215660378320-1215341805721,dept,,,,Cheeseboard & Speciality Cheese,,1215660378320-1215341805721-1215686355503,aisle,,,Blue & Stilton,15111112,1215660378320-1215341805721-1215686355503-1215341830398,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Cheese,1511,1215660378320-1215341805721,dept,,,,Cheeseboard & Speciality Cheese,,1215660378320-1215341805721-1215686355503,aisle,,,"Fruit, Flavoured & Smoked",15111113,1215660378320-1215341805721-1215686355503-1215341830458,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Cheese,1511,1215660378320-1215341805721,dept,,,,Grated & Sliced Cheese,,1215660378320-1215341805721-1215341805815,aisle,,,Grated Cheese,15111210,1215660378320-1215341805721-1215341805815-1215341810123,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Cheese,1511,1215660378320-1215341805721,dept,,,,Grated & Sliced Cheese,,1215660378320-1215341805721-1215341805815,aisle,,,Cheese Slices,15111211,1215660378320-1215341805721-1215341805815-1215341810182,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Cheese,1511,1215660378320-1215341805721,dept,,,,Soft & Cottage Cheese,,1215660378320-1215341805721-1215341805865,aisle,,,Soft Cheese,15111310,1215660378320-1215341805721-1215341805865-1215341810303,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Cheese,1511,1215660378320-1215341805721,dept,,,,Soft & Cottage Cheese,,1215660378320-1215341805721-1215341805865,aisle,,,Cheese Spreads,15111311,1215660378320-1215341805721-1215341805865-1215341810422,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Cheese,1511,1215660378320-1215341805721,dept,,,,Cheese Snacks & Lunchbox,,1215660378320-1215341805721-1215341805914,aisle,,,Cheese Snacking,15111410,1215660378320-1215341805721-1215341805914-1215341830101,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Cheese,1511,1215660378320-1215341805721,dept,,,,Cheese Snacks & Lunchbox,,1215660378320-1215341805721-1215341805914,aisle,,,Cheese Strips & Dunkers,15111411,1215660378320-1215341805721-1215341805914-1215341810541,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Cheese,1511,1215660378320-1215341805721,dept,,,,Cheese Snacks & Lunchbox,,1215660378320-1215341805721-1215341805914,aisle,,,Cheese Triangles,15111412,1215660378320-1215341805721-1215341805914-1215341810482,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Cheese,1511,1215660378320-1215341805721,dept,,,,Continental Cheese,,1215660378320-1215341805721-1215341806015,aisle,,,Brie & Camembert,15111510,1215660378320-1215341805721-1215341806015-1215341830339,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Cheese,1511,1215660378320-1215341805721,dept,,,,Continental Cheese,,1215660378320-1215341805721-1215341806015,aisle,,,Parmesan & Hard Cheese,15111511,1215660378320-1215341805721-1215341806015-1215627294585,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Cheese,1511,1215660378320-1215341805721,dept,,,,Continental Cheese,,1215660378320-1215341805721-1215341806015,aisle,,,Mozzarella & Mascarpone,15111512,1215660378320-1215341805721-1215341806015-1215341830518,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Cheese,1511,1215660378320-1215341805721,dept,,,,Continental Cheese,,1215660378320-1215341805721-1215341806015,aisle,,,"Feta, Halloumi & Salad",15111513,1215660378320-1215341805721-1215341806015-1215341830577,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Cheese,1511,1215660378320-1215341805721,dept,,,,Free From Cheese,151116.0,1215660378320-1215341805721-1215624110477,aisle,,[],,15111699,,,
2024-06-20,Chilled Food,15,1215660378320,,,Cheese,1511,1215660378320-1215341805721,dept,,,,Baking & Cooking Cheese,151117.0,1215660378320-1215341805721-1215686091435,aisle,,[],,15111799,,,
2024-06-20,Chilled Food,15,1215660378320,,,Cheese,1511,1215660378320-1215341805721,dept,,,,Lower Fat Cheese,151118.0,1215660378320-1215341805721-1215685771343,aisle,,[],,15111899,,,
2024-06-20,Chilled Food,15,1215660378320,,,Cooked Meat,1512,1215660378320-1215661243132,dept,,,,2 for £3 Cooked Meats,151210.0,1215660378320-1215661243132-1215686181175,aisle,,[],,15121099,,,
2024-06-20,Chilled Food,15,1215660378320,,,Cooked Meat,1512,1215660378320-1215661243132,dept,,,,Sliced Cooked Meats,,1215660378320-1215661243132-1215663266417,aisle,,,Ham & Pork Slices,15121110,1215660378320-1215661243132-1215663266417-910000976884,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Cooked Meat,1512,1215660378320-1215661243132,dept,,,,Sliced Cooked Meats,,1215660378320-1215661243132-1215663266417,aisle,,,Chicken & Turkey Slices,15121111,1215660378320-1215661243132-1215663266417-1215341838256,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Cooked Meat,1512,1215660378320-1215661243132,dept,,,,Sliced Cooked Meats,,1215660378320-1215661243132-1215663266417,aisle,,,Beef Slices,15121112,1215660378320-1215661243132-1215663266417-1215341838197,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Cooked Meat,1512,1215660378320-1215661243132,dept,,,,Sliced Cooked Meats,,1215660378320-1215661243132-1215663266417,aisle,,,Corned Beef & Tongue,15121113,1215660378320-1215661243132-1215663266417-1215341838316,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Cooked Meat,1512,1215660378320-1215661243132,dept,,,,Chicken & Turkey Pieces,,1215660378320-1215661243132-1215663266326,aisle,,,Sliced Chicken & Turkey Breast,15121210,1215660378320-1215661243132-1215663266326-1215663266520,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Cooked Meat,1512,1215660378320-1215661243132,dept,,,,Chicken & Turkey Pieces,,1215660378320-1215661243132-1215663266326,aisle,,,Whole Chicken & Fillets,15121211,1215660378320-1215661243132-1215663266326-1215663268194,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Cooked Meat,1512,1215660378320-1215661243132,dept,,,,Chicken & Turkey Pieces,,1215660378320-1215661243132-1215663266326,aisle,,,Drumsticks & Wings,15121212,1215660378320-1215661243132-1215663266326-1215663268312,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Cooked Meat,1512,1215660378320-1215661243132,dept,,,,Chicken & Turkey Pieces,,1215660378320-1215661243132-1215663266326,aisle,,,Flavoured Chicken & Turkey,15121213,1215660378320-1215661243132-1215663266326-1215685291914,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Cooked Meat,1512,1215660378320-1215661243132,dept,,,,Continental Meats & Pate,151213.0,1215660378320-1215661243132-1215663266462,aisle,,[],,15121399,,,
2024-06-20,Chilled Food,15,1215660378320,,,Cooked Meat,1512,1215660378320-1215661243132,dept,,,,Snacking & Hot Dogs,,1215660378320-1215661243132-1215341807990,aisle,,,"Pork, Chicken & Beef Snacks",15121410,1215660378320-1215661243132-1215341807990-1215341841296,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Cooked Meat,1512,1215660378320-1215661243132,dept,,,,Snacking & Hot Dogs,,1215660378320-1215661243132-1215341807990,aisle,,,"Hot Dogs, Sausages & Burgers",15121411,1215660378320-1215661243132-1215341807990-1215663323675,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Cooked Meat,1512,1215660378320-1215661243132,dept,,,,Extra Special Cooked Meat,151215.0,1215660378320-1215661243132-1215685171256,aisle,,[],,15121599,,,
2024-06-20,Chilled Food,15,1215660378320,,,Cooked Meat,1512,1215660378320-1215661243132,dept,,,,Vegan Cooked Meat Alternatives,151216.0,1215660378320-1215661243132-1215685871109,aisle,,[],,15121699,,,
2024-06-20,Chilled Food,15,1215660378320,,,Cooked Meat,1512,1215660378320-1215661243132,dept,,,,Lunch Ideas,151217.0,1215660378320-1215661243132-1215686353377,aisle,,[],,15121799,,,
2024-06-20,Chilled Food,15,1215660378320,,,Yogurts & Desserts,1513,1215660378320-1215341888021,dept,,,,Yogurts & Fromage Frais,,1215660378320-1215341888021-910000975580,aisle,,,Kids Yogurts & Fromage Frais,15131010,1215660378320-1215341888021-910000975580-910000976085,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Yogurts & Desserts,1513,1215660378320-1215341888021,dept,,,,Yogurts & Fromage Frais,,1215660378320-1215341888021-910000975580,aisle,,,Corner Yogurts,15131011,1215660378320-1215341888021-910000975580-1215286383583,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Yogurts & Desserts,1513,1215660378320-1215341888021,dept,,,,Yogurts & Fromage Frais,,1215660378320-1215341888021-910000975580,aisle,,,"Diet, Low Fat & No Added Sugar Yogurts",15131012,1215660378320-1215341888021-910000975580-910000977060,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Yogurts & Desserts,1513,1215660378320-1215341888021,dept,,,,Yogurts & Fromage Frais,,1215660378320-1215341888021-910000975580,aisle,,,Natural & Greek Yogurts,15131013,1215660378320-1215341888021-910000975580-1215286439451,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Yogurts & Desserts,1513,1215660378320-1215341888021,dept,,,,Yogurts & Fromage Frais,,1215660378320-1215341888021-910000975580,aisle,,,High In Protein,15131014,1215660378320-1215341888021-910000975580-1215640038591,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Yogurts & Desserts,1513,1215660378320-1215341888021,dept,,,,Yogurts & Fromage Frais,,1215660378320-1215341888021-910000975580,aisle,,,Big Pot Yogurts,15131015,1215660378320-1215341888021-910000975580-910000976118,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Yogurts & Desserts,1513,1215660378320-1215341888021,dept,,,,Yogurts & Fromage Frais,,1215660378320-1215341888021-910000975580,aisle,,,Single Pots & On the Go Yogurts,15131016,1215660378320-1215341888021-910000975580-1215686353913,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Yogurts & Desserts,1513,1215660378320-1215341888021,dept,,,,Yogurts & Fromage Frais,,1215660378320-1215341888021-910000975580,aisle,,,Luxury Yogurts,15131017,1215660378320-1215341888021-910000975580-1215287321995,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Yogurts & Desserts,1513,1215660378320-1215341888021,dept,,,,Yogurts & Fromage Frais,,1215660378320-1215341888021-910000975580,aisle,,,Gut Health Yogurts & Kefir,15131018,1215660378320-1215341888021-910000975580-1215286423096,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Yogurts & Desserts,1513,1215660378320-1215341888021,dept,,,,Yogurts & Fromage Frais,,1215660378320-1215341888021-910000975580,aisle,,,Chilled Rice Pudding,15131019,1215660378320-1215341888021-910000975580-1215639299553,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Yogurts & Desserts,1513,1215660378320-1215341888021,dept,,,,Free From Yogurts & Desserts,,1215660378320-1215341888021-1215681494574,aisle,,,Dairy Free Yogurts & Desserts,15131110,1215660378320-1215341888021-1215681494574-1215685641283,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Yogurts & Desserts,1513,1215660378320-1215341888021,dept,,,,Free From Yogurts & Desserts,,1215660378320-1215341888021-1215681494574,aisle,,,Lactose Free Yogurts & Desserts,15131111,1215660378320-1215341888021-1215681494574-1215685721309,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Yogurts & Desserts,1513,1215660378320-1215341888021,dept,,,,Yogurt Drinks,,1215660378320-1215341888021-1215639153473,aisle,,,Kefir & Live Yogurt Drinks,15131210,1215660378320-1215341888021-1215639153473-1215639169975,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Yogurts & Desserts,1513,1215660378320-1215341888021,dept,,,,Yogurt Drinks,,1215660378320-1215341888021-1215639153473,aisle,,,Protein Drinks,15131211,1215660378320-1215341888021-1215639153473-1215639170151,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Yogurts & Desserts,1513,1215660378320-1215341888021,dept,,,,Desserts,,1215660378320-1215341888021-910000975612,aisle,,,Chocolate & Caramel Desserts,15131310,1215660378320-1215341888021-910000975612-1215639170517,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Yogurts & Desserts,1513,1215660378320-1215341888021,dept,,,,Desserts,,1215660378320-1215341888021-910000975612,aisle,,,Mousse,15131311,1215660378320-1215341888021-910000975612-1215639198219,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Yogurts & Desserts,1513,1215660378320-1215341888021,dept,,,,Desserts,,1215660378320-1215341888021-910000975612,aisle,,,Trifles & Sundaes,15131312,1215660378320-1215341888021-910000975612-1215639305390,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Yogurts & Desserts,1513,1215660378320-1215341888021,dept,,,,Desserts,,1215660378320-1215341888021-910000975612,aisle,,,Cheesecakes,15131313,1215660378320-1215341888021-910000975612-1215639320626,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Yogurts & Desserts,1513,1215660378320-1215341888021,dept,,,,Desserts,,1215660378320-1215341888021-910000975612,aisle,,,Hot Desserts,15131314,1215660378320-1215341888021-910000975612-1215285682923,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Yogurts & Desserts,1513,1215660378320-1215341888021,dept,,,,Desserts,,1215660378320-1215341888021-910000975612,aisle,,,Chilled Rice Pudding,15131315,1215660378320-1215341888021-910000975612-1215639299553,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Yogurts & Desserts,1513,1215660378320-1215341888021,dept,,,,Desserts,,1215660378320-1215341888021-910000975612,aisle,,,Under 100 Calories Desserts,15131316,1215660378320-1215341888021-910000975612-1215686355502,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Yogurts & Desserts,1513,1215660378320-1215341888021,dept,,,,Organic Yogurts & Desserts,151314.0,1215660378320-1215341888021-1215686351334,aisle,,[],,15131499,,,
2024-06-20,Chilled Food,15,1215660378320,,,Chilled Juice & Smoothies,1514,1215660378320-1215661243332,dept,,,,Chilled Juice,,1215660378320-1215661243332-1215663299183,aisle,,,Orange & Citrus Juice,15141010,1215660378320-1215661243332-1215663299183-1215540058809,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Chilled Juice & Smoothies,1514,1215660378320-1215661243332,dept,,,,Chilled Juice,,1215660378320-1215661243332-1215663299183,aisle,,,Apple Juice,15141011,1215660378320-1215661243332-1215663299183-1215540058976,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Chilled Juice & Smoothies,1514,1215660378320-1215661243332,dept,,,,Chilled Juice,,1215660378320-1215661243332-1215663299183,aisle,,,Berry & Cherry Juice,15141012,1215660378320-1215661243332-1215663299183-1215540067658,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Chilled Juice & Smoothies,1514,1215660378320-1215661243332,dept,,,,Chilled Juice,,1215660378320-1215661243332-1215663299183,aisle,,,Tropical Juice,15141013,1215660378320-1215661243332-1215663299183-1215540067829,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Chilled Juice & Smoothies,1514,1215660378320-1215661243332,dept,,,,Chilled Juice,,1215660378320-1215661243332-1215663299183,aisle,,,Super Juice & Smoothies,15141014,1215660378320-1215661243332-1215663299183-1215686351117,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Chilled Juice & Smoothies,1514,1215660378320-1215661243332,dept,,,,Chilled Juice,,1215660378320-1215661243332-1215663299183,aisle,,,Bigger Pack Juice,15141015,1215660378320-1215661243332-1215663299183-1215686354593,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Chilled Juice & Smoothies,1514,1215660378320-1215661243332,dept,,,,Chilled Juice,,1215660378320-1215661243332-1215663299183,aisle,,,Juice Shots,15141016,1215660378320-1215661243332-1215663299183-1215686354589,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Chilled Juice & Smoothies,1514,1215660378320-1215661243332,dept,,,,Chilled Juice,,1215660378320-1215661243332-1215663299183,aisle,,,"Beer, Hiball & Tumbler Glasses",15141017,1215660378320-1215661243332-1215663299183-1215334599510,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Chilled Juice & Smoothies,1514,1215660378320-1215661243332,dept,,,,Chilled Smoothies,,1215660378320-1215661243332-1215663299223,aisle,,,Chilled Smoothies,15141110,1215660378320-1215661243332-1215663299223-1215540068680,shelf,
2024-06-20,Chilled Food,15,1215660378320,,,Chilled Juice & Smoothies,1514,1215660378320-1215661243332,dept,,,,Chilled Smoothies,,1215660378320-1215661243332-1215663299223,aisle,,,Super Smoothies,15141111,1215660378320-1215661243332-1215663299223-1215686354591,shelf,
